"","disp_key","rpt_date","submit_number","facility_no","field_pool","opno","dis_sold","dis_reinject","flare_gtr","flare_lt","pilot_purge","assist_gas","used","d_other","tr_from","tr_to","ng_leq","purch_gas","amnd_rpt","cmmnt","dt_mod"
"15348",7897,"12/01/04 00:00:00",1330000014,32,0,146700,0,0,1871,0,1086,0,23712,0,0,0,0,95,0,"","01/19/05 00:00:00"
"15349",7898,"12/01/04 00:00:00",1330000015,32,0,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","01/18/05 00:00:00"
"15350",7899,"12/01/04 00:00:00",1330000016,32,0,146700,0,0,1030,0,1550,0,9413,0,0,0,0,19249,0,"","01/19/05 00:00:00"
"15351",7900,"12/01/04 00:00:00",1330000007,27,0,145000,0,0,969,0,217,0,13622,0,0,-9395,0,338,0,"xfer to: GPTF-lex & AB","01/21/05 00:00:00"
"15352",7902,"12/01/04 00:00:00",1330000005,27,0,145000,0,0,819,0,217,0,30913,0,0,-11616,0,748,0,"xfer to: GPTF-lex & AB","12/01/05 10:10:59"
"15353",7903,"12/01/04 00:00:00",1330000029,41,0,119500,0,0,0,1970,2993,0,10214,0,0,0,0,34345,0,"","02/23/05 00:00:00"
"15354",7904,"12/01/04 00:00:00",1330000030,42,0,129000,1284,0,0,0,0,0,6,0,0,0,0,0,0,"","01/21/05 00:00:00"
"15355",7905,"12/01/04 00:00:00",2830000008,43,0,110800,155199,0,0,0,0,0,4082,0,0,0,0,0,0,"","01/21/05 00:00:00"
"15356",7906,"12/01/04 00:00:00",1330000031,44,0,129000,387302,0,962,0,0,0,203,0,0,0,0,0,0,"","01/21/05 00:00:00"
"15357",7907,"12/01/04 00:00:00",1330000032,45,0,129000,199125,0,4453,919,0,0,189,0,0,0,0,0,0,"","01/21/05 00:00:00"
"15358",7908,"12/01/04 00:00:00",1330000033,46,0,129000,312999,0,0,0,0,0,438,0,0,0,0,0,0,"","01/21/05 00:00:00"
"15359",7909,"12/01/04 00:00:00",90000001,47,0,118300,0,0,0,0,0,0,0,0,0,0,0,0,0,"","01/18/05 00:00:00"
"15360",7910,"12/01/04 00:00:00",1330000035,37,0,145000,0,0,0,196,810,0,10727,0,8468,-391,0,0,0,"xfer to COV TBPF","01/21/05 00:00:00"
"15361",7911,"12/01/04 00:00:00",2830000009,49,0,110800,149652,0,0,0,0,0,3883,0,0,0,0,0,0,"","01/21/05 00:00:00"
"15362",7912,"12/01/04 00:00:00",2310000001,50,0,110800,141197,0,10999,0,0,0,1048,0,0,0,0,0,0,"","01/21/05 00:00:00"
"15363",7913,"12/01/04 00:00:00",2830000010,51,0,110800,147509,0,0,0,0,0,620,0,0,0,0,0,0,"","01/21/05 00:00:00"
"15364",31669,"09/01/05 00:00:00",1330000033,46,0,129000,647366,0,0,0,0,0,695,0,0,0,0,0,0,"","03/05/08 00:00:00"
"15365",31551,"01/01/08 00:00:00",1030000017,20,0,134200,45368,3815582,0,2470,19088,0,504534,0,0,0,0,0,0,"","02/19/08 00:00:00"
"15366",30764,"02/01/96 00:00:00",230000001,19,0,131300,4855,0,0,19,0,0,202,0,0,0,0,0,0,"EBar and SBar rcds combined","09/27/07 00:00:00"
"15367",31552,"01/01/08 00:00:00",290000019,2,0,112300,0,0,0,0,0,0,0,0,0,0,0,0,0,"","02/19/08 00:00:00"
"15368",30768,"06/01/96 00:00:00",230000001,19,0,131300,9680,0,0,0,0,0,44,0,0,0,0,0,0,"EBar and SBar rcds combined","09/27/07 00:00:00"
"15369",31553,"01/01/08 00:00:00",1330000011,11,0,129000,507543,0,685,0,120,0,9577,0,0,0,0,0,0,"","08/11/11 12:19:06"
"15370",31554,"01/01/08 00:00:00",2830000001,21,0,134200,3939425,0,0,0,0,0,61926,0,0,0,0,0,0,"","02/19/08 00:00:00"
"15371",31670,"10/01/05 00:00:00",1330000033,46,0,129000,687874,0,0,155,0,0,791,0,0,0,0,0,0,"","03/05/08 00:00:00"
"15372",31671,"11/01/05 00:00:00",1330000033,46,0,129000,632400,0,0,812,0,0,931,0,0,0,0,0,0,"","03/05/08 00:00:00"
"15373",21167,"04/01/05 00:00:00",1330000031,44,0,129000,312729,0,1772,0,0,0,287,0,0,0,0,0,0,"","05/25/05 00:00:00"
"15374",30770,"08/01/96 00:00:00",230000001,19,0,131300,10947,0,0,0,0,0,58,0,0,0,0,0,0,"EBar and SBar rcds combined","09/27/07 00:00:00"
"15375",31557,"01/01/08 00:00:00",1330000017,32,0,145000,0,0,0,0,0,0,0,0,0,0,0,822,0,"","11/30/09 12:35:10"
"15376",30785,"11/01/97 00:00:00",230000001,19,0,131300,11263,0,0,0,0,0,121,0,0,0,0,0,0,"EBar and SBar rcds combined","09/27/07 00:00:00"
"15377",31558,"01/01/08 00:00:00",290000024,4,0,112300,20122,394986,7990,385,4111,0,310720,0,0,0,0,0,0,"","02/24/10 00:00:00"
"15378",30787,"01/01/98 00:00:00",230000001,19,0,131300,20360,0,0,0,0,0,237,0,0,0,0,0,0,"EBar and SBar rcds combined","09/27/07 00:00:00"
"15379",31672,"12/01/05 00:00:00",1330000033,46,0,129000,644412,0,0,304,0,0,975,0,0,0,0,0,0,"","03/05/08 00:00:00"
"15380",31673,"01/01/06 00:00:00",1330000033,46,0,129000,627682,0,468,276,0,0,1008,0,0,0,0,0,0,"","03/05/08 00:00:00"
"15381",31684,"12/01/06 00:00:00",1330000033,46,0,129000,721576,0,730,73,0,0,1580,0,0,0,0,0,0,"","03/05/08 00:00:00"
"15382",31895,"04/01/08 00:00:00",1030000017,20,0,134200,44909,3924347,11354,6885,18894,0,477474,0,0,0,0,0,0,"","06/13/16 13:18:33"
"15383",31896,"04/01/08 00:00:00",290000019,2,0,112300,0,0,0,0,0,0,0,0,0,0,0,0,0,"","05/19/08 00:00:00"
"15384",30781,"07/01/97 00:00:00",230000001,19,0,131300,11474,0,0,0,0,0,41,0,0,0,0,0,0,"EBar and SBar rcds combined","09/27/07 00:00:00"
"15385",31811,"03/01/08 00:00:00",2830000005,1,0,110800,0,0,0,0,0,0,0,0,0,0,0,0,0,"","04/14/08 00:00:00"
"15386",31812,"03/01/08 00:00:00",290000025,5,0,112300,0,14691629,6885,188,0,0,0,0,0,0,0,1916006,0,"","04/14/08 00:00:00"
"15387",31813,"03/01/08 00:00:00",2830000004,26,0,134200,2177888,0,0,2308,991,0,106377,0,0,0,0,0,0,"","04/21/08 00:00:00"
"15388",31814,"03/01/08 00:00:00",2830000006,33,0,145000,1993,0,0,0,0,0,130,0,0,0,0,0,0,"","04/16/08 00:00:00"
"15389",31897,"04/01/08 00:00:00",1330000011,11,0,129000,416166,0,1825,0,120,0,8870,0,0,0,0,0,0,"","08/11/11 12:19:29"
"15390",30829,"07/01/01 00:00:00",230000001,19,0,131300,10562,0,0,0,0,0,62,0,0,0,0,0,0,"EBar and SBar rcds combined","09/27/07 00:00:00"
"15391",31816,"03/01/08 00:00:00",290000028,7,0,112300,0,0,0,12889,28955,18366,815793,0,283173,-79980308,0,0,0,"","02/24/10 00:00:00"
"15392",31596,"01/01/08 00:00:00",1330000008,28,0,145000,0,0,0,0,0,0,2099,0,2784,-685,0,0,0,"","04/25/08 00:00:00"
"15393",22114,"12/01/05 00:00:00",2830000003,31,0,145000,24924,0,0,0,0,0,652,0,0,0,0,0,0,"","01/21/06 00:00:00"
"15394",31597,"01/01/08 00:00:00",1330000006,27,0,145000,0,0,0,1170,620,0,24084,0,0,-3153,0,21237,0,"","04/25/08 00:00:00"
"15395",30776,"02/01/97 00:00:00",230000001,19,0,131300,11280,0,0,0,0,0,219,0,0,0,0,0,0,"EBar and SBar rcds combined","09/27/07 00:00:00"
"15396",31598,"01/01/08 00:00:00",1330000009,27,0,145000,0,0,0,0,0,0,3763,0,3838,-75,0,0,0,"","04/25/08 00:00:00"
"15397",31599,"01/01/08 00:00:00",1330000010,29,0,145000,0,0,0,1002,620,0,198,0,1820,0,0,0,0,"","04/25/08 00:00:00"
"15398",31600,"01/01/08 00:00:00",2830000002,30,0,145000,41498,0,0,0,0,0,2317,0,0,0,0,0,0,"","02/19/08 00:00:00"
"15399",31601,"01/01/08 00:00:00",1330000012,13,0,129000,2300354,0,114,15,0,0,117364,0,386399,0,0,0,0,"","02/20/08 00:00:00"
"15400",31602,"01/01/08 00:00:00",1330000013,14,0,129000,195210,0,0,107,0,0,2384,0,0,-386399,0,0,0,"","02/20/08 00:00:00"
"15401",31603,"01/01/08 00:00:00",290000021,22,0,134200,9580,2698280,2180,3454,15224,17236,957303,0,1636251,-2935,0,0,0,"","02/24/10 00:00:00"
"15402",31604,"01/01/08 00:00:00",290000022,23,0,134200,22677,4806029,5184,10028,18276,0,636025,0,829440,0,0,0,0,"","02/20/08 00:00:00"
"15403",7915,"01/01/05 00:00:00",1030000017,20,0,134200,0,3595656,2987,765,20081,0,552134,0,0,0,0,0,0,"","10/17/05 08:18:54"
"15404",7916,"01/01/05 00:00:00",290000019,2,0,112300,0,0,0,0,0,0,0,0,0,0,0,0,0,"","02/08/05 00:00:00"
"15405",7917,"01/01/05 00:00:00",1330000011,11,0,129000,342161,0,0,0,120,0,7444,0,0,0,0,0,0,"","08/11/11 10:54:14"
"15406",7918,"01/01/05 00:00:00",2830000001,21,0,134200,5133661,0,0,0,0,0,19313,0,0,0,0,0,0,"","02/21/05 00:00:00"
"15407",7919,"01/01/05 00:00:00",1330000017,32,0,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","02/18/05 00:00:00"
"15408",7920,"01/01/05 00:00:00",290000024,4,0,112300,19243,657525,864,1610,1137,0,307290,0,0,0,0,0,0,"","02/24/10 00:00:00"
"15409",7921,"01/01/05 00:00:00",2830000005,1,0,110800,120,0,0,0,0,0,388,0,0,0,0,0,0,"","02/21/05 00:00:00"
"15410",7922,"01/01/05 00:00:00",290000025,5,0,112300,0,11638739,29331,4394,0,0,0,0,0,0,0,1883508,0,"","02/16/05 00:00:00"
"15411",7923,"01/01/05 00:00:00",2830000004,26,0,134200,3904309,0,0,7007,947,0,143207,0,0,0,0,0,0,"","02/18/05 00:00:00"
"15412",7924,"01/01/05 00:00:00",2830000006,33,0,145000,61656,0,0,0,0,0,654,0,0,0,0,0,0,"","02/19/05 00:00:00"
"15413",7925,"01/01/05 00:00:00",290000028,7,0,112300,0,0,0,1026,26048,12781,822842,0,296720,-77313662,0,0,0,"XFER FROM:CGF,  XFER TO: CGF","02/24/10 00:00:00"
"15414",7926,"01/01/05 00:00:00",290000029,7,0,112300,0,0,0,43,19361,10,837331,0,376679,-24145466,0,0,0,"XFER FROM:CGF,  XFER TO: CGF","02/24/10 00:00:00"
"15415",7927,"01/01/05 00:00:00",290000030,7,0,112300,0,0,3291,2206,25703,3752,851632,0,877335,-33492391,0,0,0,"XFER FROM:CGF,  XFER TO: CGF","02/23/10 00:00:00"
"15416",7928,"01/01/05 00:00:00",290000031,7,0,112300,0,0,0,8053,44893,0,1030299,0,0,-73015709,0,0,0," XFER TO: CGF","02/24/05 00:00:00"
"15417",7929,"01/01/05 00:00:00",290000032,7,0,112300,0,0,0,5667,48560,0,668377,0,0,-23669225,0,0,0," XFER TO: CGF","02/24/05 00:00:00"
"15418",7930,"01/01/05 00:00:00",290000033,7,0,112300,0,0,0,1969,20815,0,694038,0,0,-28391365,0,0,0," XFER TO: CGF","02/24/05 00:00:00"
"15419",7931,"01/01/05 00:00:00",230000001,19,0,131300,10357,0,0,0,0,0,234,0,0,0,0,0,0,"","02/23/05 00:00:00"
"15420",7932,"01/01/05 00:00:00",1330000018,15,0,129000,157710,0,0,0,0,0,7114,0,0,0,0,0,0,"","02/18/05 00:00:00"
"15421",7933,"01/01/05 00:00:00",1330000024,17,0,129000,19565,0,0,0,0,0,880,0,0,0,0,0,0,"","02/18/05 00:00:00"
"15422",7934,"01/01/05 00:00:00",1330000019,16,0,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","02/18/05 00:00:00"
"15423",7935,"01/01/05 00:00:00",2830000007,36,0,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","02/19/05 00:00:00"
"15424",7936,"01/01/05 00:00:00",1330000002,35,0,145000,411645,36118,0,386,1085,0,116980,8959,0,0,0,128312,0,"","02/19/05 00:00:00"
"15425",7937,"01/01/05 00:00:00",230000003,19,0,131300,145139,0,0,0,0,0,979,0,0,0,0,0,0,"","02/23/05 00:00:00"
"15426",7938,"01/01/05 00:00:00",1330000026,10,0,119500,211217,0,0,0,0,0,2126,0,0,0,0,0,0,"","07/26/05 00:00:00"
"15427",7939,"01/01/05 00:00:00",1330000027,10,0,119500,11635,0,229,0,28,0,2011,0,0,0,0,0,0,"","05/20/05 00:00:00"
"15428",7940,"01/01/05 00:00:00",2.9e+08,6,0,112300,2595334,230162202,0,788,33962,0,6411465,0,239203751,0,0,0,0,"XFER FROM: CGF & FS-1","02/24/05 00:00:00"
"15429",7941,"01/01/05 00:00:00",290000008,7,0,112300,2759024,11268475,26318,4224,26057,47367,3470324,0,259675606,-242073820,2759024,0,0,"XFER FROM:FS-1,2,3, CGF-1,2,3,  XFER TO:FS-1,2,3, CCP, GPMA","02/24/10 00:00:00"
"15430",7942,"01/01/05 00:00:00",290000009,9,0,112300,133480,10356477,822,1808,13928,164567,964106,132517,1671547,0,133480,0,0,"","02/24/10 00:00:00"
"15431",7943,"01/01/05 00:00:00",1330000008,28,0,145000,0,0,0,0,0,0,2480,0,9961,-7481,0,0,0,"XFER FROM:AN&BR PLT, XFER TO:GPTF-GPP","02/24/05 00:00:00"
"15432",7944,"01/01/05 00:00:00",1330000006,27,0,145000,0,0,0,218,620,0,32216,0,0,-1347,0,1598,0,"XFER TO: GPP","02/24/05 00:00:00"
"15433",7945,"01/01/05 00:00:00",1330000009,27,0,145000,0,0,0,0,0,0,3650,0,8828,-5178,0,0,0,"XFER FROM:GPP,AN,BR, XFER TO: GPTF-LEX","02/24/05 00:00:00"
"15434",7946,"01/01/05 00:00:00",1330000010,29,0,145000,1651,0,39,1108,620,0,11426,0,14844,0,0,0,0,"XFER FROM:GPTF-GPP, AN,BR","02/24/05 00:00:00"
"15435",7947,"01/01/05 00:00:00",2830000002,30,0,145000,153821,0,0,0,0,0,3382,0,0,0,0,0,0,"","02/19/05 00:00:00"
"15436",7948,"01/01/05 00:00:00",1330000012,13,0,129000,2695355,0,0,137,0,0,104302,0,293701,0,0,0,0,"XFER CLU POOL","01/02/07 13:05:53"
"15437",7949,"01/01/05 00:00:00",1330000013,14,0,129000,1105994,0,0,0,0,0,5739,0,0,-293701,0,0,0,"","02/18/05 00:00:00"
"15438",7950,"01/01/05 00:00:00",290000021,22,0,134200,11996,2764614,0,3287,19260,13972,923637,0,213704,-889850,0,0,0,"XFER FROM:PBU-CGF, XFER TO CPF-3","02/24/10 00:00:00"
"15439",7951,"01/01/05 00:00:00",290000022,23,0,134200,33679,5071716,0,1635,13975,0,763443,0,1736058,0,0,0,0,"XFER FROM:PBU-CGF, CPF-1","02/24/05 00:00:00"
"15440",7952,"01/01/05 00:00:00",290000023,24,0,134200,684,0,0,184,14108,0,777179,0,0,0,0,0,0,"","02/18/05 00:00:00"
"15441",7953,"01/01/05 00:00:00",2830000003,31,0,145000,41941,0,0,0,0,0,1370,0,0,0,0,0,0,"","02/19/05 00:00:00"
"15442",7954,"01/01/05 00:00:00",1.33e+09,38,0,145000,2865,0,4400,0,775,0,25025,-5412,124844,-97191,0,32414,0,"XFER FROM:MON,GR,KS,SH,DV, XFER TO:DV,KS,MON","02/24/05 00:00:00"
"15443",7955,"01/01/05 00:00:00",1330000020,37,0,145000,0,0,0,1092,3844,0,12372,0,0,-2491,0,36061,0,"XFER TO:TBPF,A-15,A-27","02/24/05 00:00:00"
"15444",7956,"01/01/05 00:00:00",1330000021,38,0,145000,0,0,0,7889,837,0,35052,0,24650,-2758,0,66634,0,"XFER FROM:GR,SH, XFER TO:TBPF","02/24/05 00:00:00"
"15445",7957,"01/01/05 00:00:00",1330000022,38,0,145000,0,0,0,8462,6200,0,209671,0,6908,-3346,0,0,0,"XFER TO:TBPF","02/24/05 00:00:00"
"15446",7958,"01/01/05 00:00:00",1330000023,38,0,145000,0,0,0,3093,186,0,47237,0,29792,-2422,0,80534,0,"XFER FROM:GR,SH, XFER TO:TBPF","02/24/05 00:00:00"
"15447",7959,"01/01/05 00:00:00",1330000025,38,0,145000,2643283,0,0,2226,7490,0,143033,0,0,-85128,0,0,0,"XFER TO:TBPF,DV,KS,A-15","02/24/05 00:00:00"
"15448",7960,"01/01/05 00:00:00",1330000014,32,0,146700,0,0,2900,0,1085,0,22041,0,0,0,0,2404,0,"","02/16/05 00:00:00"
"15449",7961,"01/01/05 00:00:00",1330000015,32,0,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","02/18/05 00:00:00"
"15450",7962,"01/01/05 00:00:00",1330000016,32,0,146700,0,0,1245,0,1550,0,12035,0,0,0,0,17099,0,"","02/16/05 00:00:00"
"15451",7963,"01/01/05 00:00:00",1330000007,27,0,145000,0,0,0,12,217,0,15234,0,0,-10490,0,2,0,"XFER TO: GPTF-LEX&AB","02/24/05 00:00:00"
"15452",7965,"01/01/05 00:00:00",1330000005,27,0,145000,0,0,0,0,217,0,33679,0,0,-9136,0,396,0,"xfer to:GPTF-LEX&AB","02/24/05 00:00:00"
"15453",7966,"01/01/05 00:00:00",1330000029,41,0,119500,0,0,0,1701,2724,0,1402,0,0,0,0,42623,0,"","03/01/05 00:00:00"
"15454",7967,"01/01/05 00:00:00",1330000030,42,0,129000,6922,0,0,0,0,0,491,0,0,0,0,0,0,"","02/18/05 00:00:00"
"15455",7968,"01/01/05 00:00:00",2830000008,43,0,110800,135512,0,0,0,0,0,3685,0,0,0,0,0,0,"","02/21/05 00:00:00"
"15456",7969,"01/01/05 00:00:00",1330000031,44,0,129000,385124,0,962,0,0,0,203,0,0,0,0,0,0,"","02/18/05 00:00:00"
"15457",7970,"01/01/05 00:00:00",1330000032,45,0,129000,195260,0,1822,163,0,0,240,0,0,0,0,0,0,"","02/18/05 00:00:00"
"15458",7972,"01/01/05 00:00:00",90000001,47,0,118300,0,0,0,0,0,0,0,0,0,0,0,0,0,"","02/16/05 00:00:00"
"15459",7973,"01/01/05 00:00:00",1330000035,37,0,145000,0,0,0,203,713,0,8985,0,7461,-318,0,0,0,"XFER FROM:A-15,A-27,GR,SH, XFER TO:TBPF","02/24/05 00:00:00"
"15460",7974,"01/01/05 00:00:00",2830000009,49,0,110800,139055,0,0,0,0,0,3530,0,0,0,0,0,0,"","02/21/05 00:00:00"
"15461",7975,"01/01/05 00:00:00",2310000001,50,0,110800,409063,0,7700,616,0,0,1310,0,0,0,0,0,0,"","02/19/05 00:00:00"
"15462",7976,"01/01/05 00:00:00",2830000010,51,0,110800,131027,0,0,0,0,0,2749,0,0,0,0,0,0,"","02/21/05 00:00:00"
"15463",7978,"02/01/05 00:00:00",1030000017,20,0,134200,0,3345779,28031,365,18114,0,494817,0,0,0,0,0,0,"","03/18/05 00:00:00"
"15464",7979,"02/01/05 00:00:00",290000019,2,0,112300,0,0,0,0,0,0,0,0,0,0,0,0,0,"","03/14/05 00:00:00"
"15465",7980,"02/01/05 00:00:00",1330000011,11,0,129000,308693,0,0,0,120,0,6821,0,0,0,0,0,0,"","03/22/05 00:00:00"
"15466",7981,"02/01/05 00:00:00",2830000001,21,0,134200,4745429,0,0,0,0,0,17444,0,0,0,0,0,0,"","03/18/05 00:00:00"
"15467",7982,"02/01/05 00:00:00",1330000017,32,0,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","03/17/05 00:00:00"
"15468",7983,"02/01/05 00:00:00",290000024,4,0,112300,16718,523784,1104,1151,945,0,265048,0,0,0,0,0,0,"","02/24/10 00:00:00"
"15469",7984,"02/01/05 00:00:00",2830000005,1,0,110800,0,0,0,0,0,0,112,0,0,0,0,0,0,"","03/22/05 00:00:00"
"15470",7985,"02/01/05 00:00:00",290000025,5,0,112300,0,10606504,9197,11932,0,0,0,0,0,0,0,2388322,0,"","03/17/05 00:00:00"
"15471",7986,"02/01/05 00:00:00",2830000004,26,0,134200,3440600,0,0,8106,879,0,125224,0,0,0,0,0,0,"","03/22/05 00:00:00"
"15472",7987,"02/01/05 00:00:00",2830000006,33,0,145000,53740,0,0,0,0,0,588,0,0,0,0,0,0,"","03/22/05 00:00:00"
"15473",7988,"02/01/05 00:00:00",290000028,7,0,112300,0,0,4348,4995,22974,19192,606351,0,278061,-70497228,0,0,0,"xfer from GCF xfer to: GCF","02/24/10 00:00:00"
"15474",7989,"02/01/05 00:00:00",290000029,7,0,112300,0,0,0,366,17403,2,760972,0,332746,-22336910,0,0,0,"xfer from GCF xfer to: GCF","02/24/10 00:00:00"
"15475",7990,"02/01/05 00:00:00",290000030,7,0,112300,0,0,1068,724,23108,10978,875396,0,894232,-32365370,0,0,0,"xfer from GCF xfer to: GCF","02/23/10 00:00:00"
"15476",7991,"02/01/05 00:00:00",290000031,7,0,112300,0,0,0,2949,40478,0,949373,0,0,-65883309,0,0,0,"xfer to: GCF","03/23/05 00:00:00"
"15477",7993,"02/01/05 00:00:00",290000033,7,0,112300,0,0,4861,208,17969,0,614637,0,0,-26231358,0,0,0,"xfer to: GCF","03/23/05 00:00:00"
"15478",7994,"02/01/05 00:00:00",230000001,19,0,131300,9392,0,0,0,0,0,249,0,0,0,0,0,0,"","03/22/05 00:00:00"
"15479",7995,"02/01/05 00:00:00",1330000018,15,0,129000,147713,0,0,0,0,0,5814,0,0,0,0,0,0,"","03/22/05 00:00:00"
"15480",7996,"02/01/05 00:00:00",1330000024,17,0,129000,20269,0,0,0,0,0,795,0,0,0,0,0,0,"","03/22/05 00:00:00"
"15481",7997,"02/01/05 00:00:00",1330000019,16,0,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","03/22/05 00:00:00"
"15482",7998,"02/01/05 00:00:00",2830000007,36,0,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","03/22/05 00:00:00"
"15483",7999,"02/01/05 00:00:00",1330000002,35,0,145000,283570,34995,70,365,980,0,99992,8645,0,0,0,232332,0,"","03/22/05 00:00:00"
"15484",8000,"02/01/05 00:00:00",230000003,19,0,131300,135095,0,0,0,0,0,543,0,0,0,0,0,0,"","03/22/05 00:00:00"
"15485",8001,"02/01/05 00:00:00",1330000026,10,0,119500,200908,0,0,0,0,0,2020,0,0,0,0,0,0,"","07/26/05 00:00:00"
"15486",8002,"02/01/05 00:00:00",1330000027,10,0,119500,6237,0,0,0,49,0,1224,0,0,0,0,0,0,"","03/22/05 00:00:00"
"15487",8003,"02/01/05 00:00:00",2.9e+08,6,0,112300,3031124,211602225,0,1211,30691,0,5961948,0,220627199,0,0,0,0,"xfer from: CGF, FS-1","03/23/05 00:00:00"
"15488",8004,"02/01/05 00:00:00",290000008,7,0,112300,2528241,10141254,0,6,23645,37523,3189924,0,238397914,-222477321,2528241,0,0,"xfer from: FS1,FS2,FS3,GC1,GC2,GC3, xfer to: F21,FS2,FS3,CCP,GPMA","02/24/10 00:00:00"
"15489",8005,"02/01/05 00:00:00",290000009,9,0,112300,114015,9236971,0,328,12613,143912,918763,1080114,666687,0,114015,0,0,"xfer from: MI gas PBU, blk12 lift gas off field","02/24/10 00:00:00"
"15490",8006,"02/01/05 00:00:00",1330000008,28,0,145000,0,0,0,0,0,0,2520,0,6081,-3561,0,0,0,"xfer from:AN,BR xfer To: gptf-gpp","03/23/05 00:00:00"
"15491",8007,"02/01/05 00:00:00",1330000006,27,0,145000,0,0,0,103,562,0,28716,0,0,-1395,0,653,0,"xfer to: GPTF- GPP","03/23/05 00:00:00"
"15492",21168,"04/01/05 00:00:00",1330000032,45,0,129000,136676,0,2420,476,0,0,305,0,0,0,0,0,0,"","05/25/05 00:00:00"
"15493",21927,"10/01/05 00:00:00",1330000014,32,0,146700,0,0,1535,0,1085,0,22145,0,0,0,0,2243,0,"","11/16/05 00:00:00"
"15494",21935,"10/01/05 00:00:00",2830000008,43,0,110800,141519,0,0,0,0,0,259,0,0,0,0,0,0,"","11/21/05 00:00:00"
"15495",21929,"10/01/05 00:00:00",1330000016,32,0,146700,0,0,602,0,1550,0,2136,0,0,0,0,23439,0,"","11/16/05 00:00:00"
"15496",22130,"12/01/05 00:00:00",1330000032,45,0,129000,169325,0,1935,304,0,0,426,0,0,0,0,0,0,"","01/21/06 00:00:00"
"15497",22149,"01/01/06 00:00:00",1330000011,11,0,129000,445273,0,379,0,120,0,9196,0,0,0,0,0,0,"","08/11/11 12:00:33"
"15498",22156,"01/01/06 00:00:00",290000028,7,0,112300,0,0,0,15770,26010,14563,804950,0,300534,-78774076,0,0,0,"xfer from: CGF,  xfer to:  CGF","02/24/10 00:00:00"
"15499",22157,"01/01/06 00:00:00",290000029,7,0,112300,0,0,711,363,19135,4,727711,0,328532,-19553213,0,0,0,"xfer from: CGF,  xfer to:  CGF","02/24/10 00:00:00"
"15500",22159,"01/01/06 00:00:00",290000031,7,0,112300,0,0,15625,20738,51453,0,938032,0,0,-62637413,0,0,0,"xfer to: CGF","02/22/06 00:00:00"
"15501",22162,"01/01/06 00:00:00",230000001,19,0,131300,10286,0,0,0,0,0,228,0,0,0,0,0,0,"","02/19/06 00:00:00"
"15502",22122,"12/01/05 00:00:00",1330000016,32,0,146700,0,0,925,0,1550,0,4573,0,0,0,0,23729,0,"","01/13/06 00:00:00"
"15503",22151,"01/01/06 00:00:00",290000024,4,0,112300,19351,723738,6747,1263,3566,0,305010,0,0,0,0,0,0,"","02/24/10 00:00:00"
"15504",22161,"01/01/06 00:00:00",290000033,7,0,112300,0,0,0,453,14794,0,571021,0,0,-27065218,0,0,0,"xfer to: CGF","02/22/06 00:00:00"
"15505",8008,"02/01/05 00:00:00",1330000009,27,0,145000,0,0,0,0,0,0,4601,0,4955,-354,0,0,0,"xfer from:AN,BR,gpp  xfer To: gptf-Lex","03/23/05 00:00:00"
"15506",8009,"02/01/05 00:00:00",1330000010,29,0,145000,1207,0,0,1047,560,0,8338,0,11152,0,0,0,0,"xfer from:AN,BR","03/23/05 00:00:00"
"15507",8010,"02/01/05 00:00:00",2830000002,30,0,145000,134275,0,0,0,0,0,2460,0,0,0,0,0,0,"","03/31/05 00:00:00"
"15508",8011,"02/01/05 00:00:00",1330000012,13,0,129000,2048501,0,0,176,0,0,78679,0,265468,0,0,0,0,"xfer from CLU","03/23/05 00:00:00"
"15509",8012,"02/01/05 00:00:00",1330000013,14,0,129000,896501,0,0,0,0,0,4764,0,0,-265468,0,0,0,"xfer to: Kenai","03/23/05 00:00:00"
"15510",8013,"02/01/05 00:00:00",290000021,22,0,134200,10889,2668651,0,1740,15264,12622,903367,0,205310,-790125,0,0,0,"xfer from:PBU CGF, xfer toCPF-2","02/24/10 00:00:00"
"15511",8014,"02/01/05 00:00:00",290000022,23,0,134200,32758,4842858,6808,2339,13988,0,669101,0,1639178,0,0,0,0,"xfer from:PBU CGF, CPF-1","03/23/05 00:00:00"
"15512",8015,"02/01/05 00:00:00",290000023,24,0,134200,574,0,0,2147,12476,0,694639,0,0,0,0,0,0,"","03/18/05 00:00:00"
"15513",8016,"02/01/05 00:00:00",2830000003,31,0,145000,38931,0,0,0,0,0,1222,0,0,0,0,0,0,"","03/22/05 00:00:00"
"15514",8017,"02/01/05 00:00:00",1.33e+09,38,0,145000,2483,0,3018,0,700,0,3783,-7786,92921,-90723,0,47402,0,"xfer from:Mon,GR,KS,SH,DV, xfer to:DV,KS,Mon","03/23/05 00:00:00"
"15515",8018,"02/01/05 00:00:00",1330000020,37,0,145000,0,0,0,740,3615,0,13522,0,177,-1258,0,33054,0,"xfer from: A-15rd, A-27rd, xfer to:TBPF","03/23/05 00:00:00"
